Content ID,Category,Content_Type,Type,Sentiment,Score
0701343b-6105-40e4-b275-7f3d292b9e20,tennis,photo,peeking,neutral,35
0701343b-6105-40e4-b275-7f3d292b9e20,tennis,photo,intrigued,positive,45
0701343b-6105-40e4-b275-7f3d292b9e20,tennis,photo,peeking,neutral,35
0701343b-6105-40e4-b275-7f3d292b9e20,tennis,photo,cherish,positive,70
451b228b-9d66-45a4-b6fa-46c502562b5f,healthy eating,video,like,positive,50
451b228b-9d66-45a4-b6fa-46c502562b5f,healthy eating,video,hate,negative,5
451b228b-9d66-45a4-b6fa-46c502562b5f,healthy eating,video,like,positive,50
451b228b-9d66-45a4-b6fa-46c502562b5f,healthy eating,video,interested,positive,30
451b228b-9d66-45a4-b6fa-46c502562b5f,healthy eating,video,super love,positive,75
451b228b-9d66-45a4-b6fa-46c502562b5f,healthy eating,video,want,positive,70
451b228b-9d66-45a4-b6fa-46c502562b5f,healthy eating,video,peeking,neutral,35
451b228b-9d66-45a4-b6fa-46c502562b5f,healthy eating,video,cherish,positive,70
451b228b-9d66-45a4-b6fa-46c502562b5f,healthy eating,video,worried,negative,12
451b228b-9d66-45a4-b6fa-46c502562b5f,healthy eating,video,adore,positive,72
451b228b-9d66-45a4-b6fa-46c502562b5f,healthy eating,video,indifferent,neutral,20
451b228b-9d66-45a4-b6fa-46c502562b5f,healthy eating,video,love,positive,65
451b228b-9d66-45a4-b6fa-46c502562b5f,healthy eating,video,super love,positive,75
451b228b-9d66-45a4-b6fa-46c502562b5f,healthy eating,video,adore,positive,72
451b228b-9d66-45a4-b6fa-46c502562b5f,healthy eating,video,like,positive,50
451b228b-9d66-45a4-b6fa-46c502562b5f,healthy eating,video,hate,negative,5
451b228b-9d66-45a4-b6fa-46c502562b5f,healthy eating,video,heart,positive,60
451b228b-9d66-45a4-b6fa-46c502562b5f,healthy eating,video,hate,negative,5
451b228b-9d66-45a4-b6fa-46c502562b5f,healthy eating,video,disgust,negative,0
451b228b-9d66-45a4-b6fa-46c502562b5f,healthy eating,video,cherish,positive,70
451b228b-9d66-45a4-b6fa-46c502562b5f,healthy eating,video,indifferent,neutral,20
451b228b-9d66-45a4-b6fa-46c502562b5f,healthy eating,video,heart,positive,60
451b228b-9d66-45a4-b6fa-46c502562b5f,healthy eating,video,intrigued,positive,45
451b228b-9d66-45a4-b6fa-46c502562b5f,healthy eating,video,worried,negative,12
451b228b-9d66-45a4-b6fa-46c502562b5f,healthy eating,video,scared,negative,15
451b228b-9d66-45a4-b6fa-46c502562b5f,healthy eating,video,heart,positive,60
451b228b-9d66-45a4-b6fa-46c502562b5f,healthy eating,video,disgust,negative,0
451b228b-9d66-45a4-b6fa-46c502562b5f,healthy eating,video,interested,positive,30
451b228b-9d66-45a4-b6fa-46c502562b5f,healthy eating,video,interested,positive,30
451b228b-9d66-45a4-b6fa-46c502562b5f,healthy eating,video,want,positive,70
451b228b-9d66-45a4-b6fa-46c502562b5f,healthy eating,video,hate,negative,5
451b228b-9d66-45a4-b6fa-46c502562b5f,healthy eating,video,scared,negative,15
451b228b-9d66-45a4-b6fa-46c502562b5f,healthy eating,video,worried,negative,12
451b228b-9d66-45a4-b6fa-46c502562b5f,healthy eating,video,interested,positive,30
451b228b-9d66-45a4-b6fa-46c502562b5f,healthy eating,video,peeking,neutral,35
451b228b-9d66-45a4-b6fa-46c502562b5f,healthy eating,video,super love,positive,75
451b228b-9d66-45a4-b6fa-46c502562b5f,healthy eating,video,peeking,neutral,35
451b228b-9d66-45a4-b6fa-46c502562b5f,healthy eating,video,super love,positive,75
451b228b-9d66-45a4-b6fa-46c502562b5f,healthy eating,video,interested,positive,30
451b228b-9d66-45a4-b6fa-46c502562b5f,healthy eating,video,peeking,neutral,35
451b228b-9d66-45a4-b6fa-46c502562b5f,healthy eating,video,dislike,negative,10
451b228b-9d66-45a4-b6fa-46c502562b5f,healthy eating,video,interested,positive,30
451b228b-9d66-45a4-b6fa-46c502562b5f,healthy eating,video,peeking,neutral,35
451b228b-9d66-45a4-b6fa-46c502562b5f,healthy eating,video,peeking,neutral,35
c9082d3b-6f2b-4057-a0b8-3538a247982a,healthy eating,GIF,scared,negative,15
c9082d3b-6f2b-4057-a0b8-3538a247982a,healthy eating,GIF,heart,positive,60
c9082d3b-6f2b-4057-a0b8-3538a247982a,healthy eating,GIF,cherish,positive,70
c9082d3b-6f2b-4057-a0b8-3538a247982a,healthy eating,GIF,like,positive,50
c9082d3b-6f2b-4057-a0b8-3538a247982a,healthy eating,GIF,indifferent,neutral,20
c9082d3b-6f2b-4057-a0b8-3538a247982a,healthy eating,GIF,worried,negative,12
c9082d3b-6f2b-4057-a0b8-3538a247982a,healthy eating,GIF,heart,positive,60
c9082d3b-6f2b-4057-a0b8-3538a247982a,healthy eating,GIF,hate,negative,5
c9082d3b-6f2b-4057-a0b8-3538a247982a,healthy eating,GIF,hate,negative,5
c9082d3b-6f2b-4057-a0b8-3538a247982a,healthy eating,GIF,like,positive,50
1dbed432-50e6-4955-9ac8-798fb60b2f0e,science,video,disgust,negative,0
1dbed432-50e6-4955-9ac8-798fb60b2f0e,science,video,indifferent,neutral,20
1dbed432-50e6-4955-9ac8-798fb60b2f0e,science,video,peeking,neutral,35
1dbed432-50e6-4955-9ac8-798fb60b2f0e,science,video,peeking,neutral,35
1dbed432-50e6-4955-9ac8-798fb60b2f0e,science,video,peeking,neutral,35
1dbed432-50e6-4955-9ac8-798fb60b2f0e,science,video,heart,positive,60
1dbed432-50e6-4955-9ac8-798fb60b2f0e,science,video,love,positive,65
1dbed432-50e6-4955-9ac8-798fb60b2f0e,science,video,indifferent,neutral,20
1dbed432-50e6-4955-9ac8-798fb60b2f0e,science,video,intrigued,positive,45
1dbed432-50e6-4955-9ac8-798fb60b2f0e,science,video,indifferent,neutral,20
1dbed432-50e6-4955-9ac8-798fb60b2f0e,science,video,adore,positive,72
1dbed432-50e6-4955-9ac8-798fb60b2f0e,science,video,disgust,negative,0
1dbed432-50e6-4955-9ac8-798fb60b2f0e,science,video,dislike,negative,10
1dbed432-50e6-4955-9ac8-798fb60b2f0e,science,video,disgust,negative,0
1dbed432-50e6-4955-9ac8-798fb60b2f0e,science,video,worried,negative,12
1dbed432-50e6-4955-9ac8-798fb60b2f0e,science,video,peeking,neutral,35
1dbed432-50e6-4955-9ac8-798fb60b2f0e,science,video,peeking,neutral,35
1dbed432-50e6-4955-9ac8-798fb60b2f0e,science,video,want,positive,70
1dbed432-50e6-4955-9ac8-798fb60b2f0e,science,video,like,positive,50
1dbed432-50e6-4955-9ac8-798fb60b2f0e,science,video,adore,positive,72
1dbed432-50e6-4955-9ac8-798fb60b2f0e,science,video,adore,positive,72
1dbed432-50e6-4955-9ac8-798fb60b2f0e,science,video,like,positive,50
1dbed432-50e6-4955-9ac8-798fb60b2f0e,science,video,cherish,positive,70
1dbed432-50e6-4955-9ac8-798fb60b2f0e,science,video,like,positive,50
1dbed432-50e6-4955-9ac8-798fb60b2f0e,science,video,like,positive,50
1dbed432-50e6-4955-9ac8-798fb60b2f0e,science,video,hate,negative,5
1dbed432-50e6-4955-9ac8-798fb60b2f0e,science,video,adore,positive,72
1dbed432-50e6-4955-9ac8-798fb60b2f0e,science,video,disgust,negative,0
1dbed432-50e6-4955-9ac8-798fb60b2f0e,science,video,want,positive,70
1dbed432-50e6-4955-9ac8-798fb60b2f0e,science,video,peeking,neutral,35
1dbed432-50e6-4955-9ac8-798fb60b2f0e,science,video,cherish,positive,70
1dbed432-50e6-4955-9ac8-798fb60b2f0e,science,video,indifferent,neutral,20
1dbed432-50e6-4955-9ac8-798fb60b2f0e,science,video,want,positive,70
7c47e333-da29-4be9-8156-2e5f75a991e1,dogs,video,intrigued,positive,45
7c47e333-da29-4be9-8156-2e5f75a991e1,dogs,video,dislike,negative,10
7c47e333-da29-4be9-8156-2e5f75a991e1,dogs,video,super love,positive,75
7c47e333-da29-4be9-8156-2e5f75a991e1,dogs,video,indifferent,neutral,20
7c47e333-da29-4be9-8156-2e5f75a991e1,dogs,video,interested,positive,30
7c47e333-da29-4be9-8156-2e5f75a991e1,dogs,video,like,positive,50
7c47e333-da29-4be9-8156-2e5f75a991e1,dogs,video,peeking,neutral,35
7c47e333-da29-4be9-8156-2e5f75a991e1,dogs,video,peeking,neutral,35
7c47e333-da29-4be9-8156-2e5f75a991e1,dogs,video,disgust,negative,0
7c47e333-da29-4be9-8156-2e5f75a991e1,dogs,video,super love,positive,75
7c47e333-da29-4be9-8156-2e5f75a991e1,dogs,video,disgust,negative,0
7c47e333-da29-4be9-8156-2e5f75a991e1,dogs,video,interested,positive,30
7c47e333-da29-4be9-8156-2e5f75a991e1,dogs,video,like,positive,50
7c47e333-da29-4be9-8156-2e5f75a991e1,dogs,video,interested,positive,30
7c47e333-da29-4be9-8156-2e5f75a991e1,dogs,video,interested,positive,30
7c47e333-da29-4be9-8156-2e5f75a991e1,dogs,video,disgust,negative,0
7c47e333-da29-4be9-8156-2e5f75a991e1,dogs,video,peeking,neutral,35
7c47e333-da29-4be9-8156-2e5f75a991e1,dogs,video,peeking,neutral,35
7c47e333-da29-4be9-8156-2e5f75a991e1,dogs,video,intrigued,positive,45
7c47e333-da29-4be9-8156-2e5f75a991e1,dogs,video,scared,negative,15
7c47e333-da29-4be9-8156-2e5f75a991e1,dogs,video,disgust,negative,0
7c47e333-da29-4be9-8156-2e5f75a991e1,dogs,video,want,positive,70
7c47e333-da29-4be9-8156-2e5f75a991e1,dogs,video,adore,positive,72
7c47e333-da29-4be9-8156-2e5f75a991e1,dogs,video,adore,positive,72
7c47e333-da29-4be9-8156-2e5f75a991e1,dogs,video,worried,negative,12
7c47e333-da29-4be9-8156-2e5f75a991e1,dogs,video,scared,negative,15
7c47e333-da29-4be9-8156-2e5f75a991e1,dogs,video,want,positive,70
7c47e333-da29-4be9-8156-2e5f75a991e1,dogs,video,intrigued,positive,45
7c47e333-da29-4be9-8156-2e5f75a991e1,dogs,video,disgust,negative,0
7c47e333-da29-4be9-8156-2e5f75a991e1,dogs,video,peeking,neutral,35
7c47e333-da29-4be9-8156-2e5f75a991e1,dogs,video,worried,negative,12
f1836624-ac23-4c4c-a868-ebf3256d6e80,cooking,GIF,want,positive,70
f1836624-ac23-4c4c-a868-ebf3256d6e80,cooking,GIF,scared,negative,15
f1836624-ac23-4c4c-a868-ebf3256d6e80,cooking,GIF,intrigued,positive,45
f1836624-ac23-4c4c-a868-ebf3256d6e80,cooking,GIF,heart,positive,60
f1836624-ac23-4c4c-a868-ebf3256d6e80,cooking,GIF,cherish,positive,70
f1836624-ac23-4c4c-a868-ebf3256d6e80,cooking,GIF,super love,positive,75
f1836624-ac23-4c4c-a868-ebf3256d6e80,cooking,GIF,adore,positive,72
ae87a6a3-1a9e-4323-981d-b63c1f8ca2a6,food,audio,super love,positive,75
ae87a6a3-1a9e-4323-981d-b63c1f8ca2a6,food,audio,indifferent,neutral,20
ae87a6a3-1a9e-4323-981d-b63c1f8ca2a6,food,audio,scared,negative,15
ae87a6a3-1a9e-4323-981d-b63c1f8ca2a6,food,audio,peeking,neutral,35
ae87a6a3-1a9e-4323-981d-b63c1f8ca2a6,food,audio,cherish,positive,70
ae87a6a3-1a9e-4323-981d-b63c1f8ca2a6,food,audio,love,positive,65
ae87a6a3-1a9e-4323-981d-b63c1f8ca2a6,food,audio,adore,positive,72
ae87a6a3-1a9e-4323-981d-b63c1f8ca2a6,food,audio,dislike,negative,10
ae87a6a3-1a9e-4323-981d-b63c1f8ca2a6,food,audio,hate,negative,5
ae87a6a3-1a9e-4323-981d-b63c1f8ca2a6,food,audio,indifferent,neutral,20
ae87a6a3-1a9e-4323-981d-b63c1f8ca2a6,food,audio,worried,negative,12
ae87a6a3-1a9e-4323-981d-b63c1f8ca2a6,food,audio,heart,positive,60
ae87a6a3-1a9e-4323-981d-b63c1f8ca2a6,food,audio,dislike,negative,10
ae87a6a3-1a9e-4323-981d-b63c1f8ca2a6,food,audio,peeking,neutral,35
ae87a6a3-1a9e-4323-981d-b63c1f8ca2a6,food,audio,interested,positive,30
2664a681-e732-422f-b529-02fabb6ec9ab,healthy eating,audio,dislike,negative,10
2664a681-e732-422f-b529-02fabb6ec9ab,healthy eating,audio,heart,positive,60
2664a681-e732-422f-b529-02fabb6ec9ab,healthy eating,audio,want,positive,70
2664a681-e732-422f-b529-02fabb6ec9ab,healthy eating,audio,disgust,negative,0
2664a681-e732-422f-b529-02fabb6ec9ab,healthy eating,audio,interested,positive,30
2664a681-e732-422f-b529-02fabb6ec9ab,healthy eating,audio,disgust,negative,0
2664a681-e732-422f-b529-02fabb6ec9ab,healthy eating,audio,intrigued,positive,45
2664a681-e732-422f-b529-02fabb6ec9ab,healthy eating,audio,indifferent,neutral,20
2664a681-e732-422f-b529-02fabb6ec9ab,healthy eating,audio,adore,positive,72
2664a681-e732-422f-b529-02fabb6ec9ab,healthy eating,audio,super love,positive,75
2664a681-e732-422f-b529-02fabb6ec9ab,healthy eating,audio,want,positive,70
2664a681-e732-422f-b529-02fabb6ec9ab,healthy eating,audio,hate,negative,5
2664a681-e732-422f-b529-02fabb6ec9ab,healthy eating,audio,super love,positive,75
2664a681-e732-422f-b529-02fabb6ec9ab,healthy eating,audio,cherish,positive,70
2664a681-e732-422f-b529-02fabb6ec9ab,healthy eating,audio,peeking,neutral,35
2664a681-e732-422f-b529-02fabb6ec9ab,healthy eating,audio,peeking,neutral,35
2664a681-e732-422f-b529-02fabb6ec9ab,healthy eating,audio,super love,positive,75
2664a681-e732-422f-b529-02fabb6ec9ab,healthy eating,audio,hate,negative,5
2664a681-e732-422f-b529-02fabb6ec9ab,healthy eating,audio,cherish,positive,70
2664a681-e732-422f-b529-02fabb6ec9ab,healthy eating,audio,hate,negative,5
aad272f0-2b16-478b-b2c5-c502b060fc30,dogs,photo,cherish,positive,70
aad272f0-2b16-478b-b2c5-c502b060fc30,dogs,photo,worried,negative,12
aad272f0-2b16-478b-b2c5-c502b060fc30,dogs,photo,want,positive,70
aad272f0-2b16-478b-b2c5-c502b060fc30,dogs,photo,heart,positive,60
aad272f0-2b16-478b-b2c5-c502b060fc30,dogs,photo,adore,positive,72
aad272f0-2b16-478b-b2c5-c502b060fc30,dogs,photo,scared,negative,15
aad272f0-2b16-478b-b2c5-c502b060fc30,dogs,photo,disgust,negative,0
aad272f0-2b16-478b-b2c5-c502b060fc30,dogs,photo,adore,positive,72
aad272f0-2b16-478b-b2c5-c502b060fc30,dogs,photo,heart,positive,60
aad272f0-2b16-478b-b2c5-c502b060fc30,dogs,photo,dislike,negative,10
aad272f0-2b16-478b-b2c5-c502b060fc30,dogs,photo,super love,positive,75
aad272f0-2b16-478b-b2c5-c502b060fc30,dogs,photo,like,positive,50
aad272f0-2b16-478b-b2c5-c502b060fc30,dogs,photo,indifferent,neutral,20
aad272f0-2b16-478b-b2c5-c502b060fc30,dogs,photo,hate,negative,5
1dec5263-8a54-43fb-bfbe-a388d2919e74,food,GIF,scared,negative,15
1dec5263-8a54-43fb-bfbe-a388d2919e74,food,GIF,indifferent,neutral,20
1dec5263-8a54-43fb-bfbe-a388d2919e74,food,GIF,scared,negative,15
1dec5263-8a54-43fb-bfbe-a388d2919e74,food,GIF,indifferent,neutral,20
1dec5263-8a54-43fb-bfbe-a388d2919e74,food,GIF,super love,positive,75
1dec5263-8a54-43fb-bfbe-a388d2919e74,food,GIF,interested,positive,30
1dec5263-8a54-43fb-bfbe-a388d2919e74,food,GIF,super love,positive,75
1dec5263-8a54-43fb-bfbe-a388d2919e74,food,GIF,dislike,negative,10
1dec5263-8a54-43fb-bfbe-a388d2919e74,food,GIF,peeking,neutral,35
1dec5263-8a54-43fb-bfbe-a388d2919e74,food,GIF,interested,positive,30
1dec5263-8a54-43fb-bfbe-a388d2919e74,food,GIF,cherish,positive,70
1dec5263-8a54-43fb-bfbe-a388d2919e74,food,GIF,dislike,negative,10
1dec5263-8a54-43fb-bfbe-a388d2919e74,food,GIF,super love,positive,75
1dec5263-8a54-43fb-bfbe-a388d2919e74,food,GIF,cherish,positive,70
1dec5263-8a54-43fb-bfbe-a388d2919e74,food,GIF,love,positive,65
1dec5263-8a54-43fb-bfbe-a388d2919e74,food,GIF,dislike,negative,10
1dec5263-8a54-43fb-bfbe-a388d2919e74,food,GIF,love,positive,65
1dec5263-8a54-43fb-bfbe-a388d2919e74,food,GIF,cherish,positive,70
1dec5263-8a54-43fb-bfbe-a388d2919e74,food,GIF,peeking,neutral,35
1dec5263-8a54-43fb-bfbe-a388d2919e74,food,GIF,love,positive,65
1dec5263-8a54-43fb-bfbe-a388d2919e74,food,GIF,cherish,positive,70
1dec5263-8a54-43fb-bfbe-a388d2919e74,food,GIF,hate,negative,5
1dec5263-8a54-43fb-bfbe-a388d2919e74,food,GIF,want,positive,70
1dec5263-8a54-43fb-bfbe-a388d2919e74,food,GIF,like,positive,50
1dec5263-8a54-43fb-bfbe-a388d2919e74,food,GIF,want,positive,70
1dec5263-8a54-43fb-bfbe-a388d2919e74,food,GIF,peeking,neutral,35
1dec5263-8a54-43fb-bfbe-a388d2919e74,food,GIF,hate,negative,5
c75dfa33-cd71-486f-b4e1-f5e9133ae873,veganism,photo,love,positive,65
c75dfa33-cd71-486f-b4e1-f5e9133ae873,veganism,photo,intrigued,positive,45
c75dfa33-cd71-486f-b4e1-f5e9133ae873,veganism,photo,cherish,positive,70
c75dfa33-cd71-486f-b4e1-f5e9133ae873,veganism,photo,like,positive,50
c75dfa33-cd71-486f-b4e1-f5e9133ae873,veganism,photo,adore,positive,72
c75dfa33-cd71-486f-b4e1-f5e9133ae873,veganism,photo,scared,negative,15
c75dfa33-cd71-486f-b4e1-f5e9133ae873,veganism,photo,intrigued,positive,45
c75dfa33-cd71-486f-b4e1-f5e9133ae873,veganism,photo,peeking,neutral,35
c75dfa33-cd71-486f-b4e1-f5e9133ae873,veganism,photo,disgust,negative,0
c75dfa33-cd71-486f-b4e1-f5e9133ae873,veganism,photo,adore,positive,72
c75dfa33-cd71-486f-b4e1-f5e9133ae873,veganism,photo,want,positive,70
c75dfa33-cd71-486f-b4e1-f5e9133ae873,veganism,photo,hate,negative,5
c75dfa33-cd71-486f-b4e1-f5e9133ae873,veganism,photo,disgust,negative,0
c75dfa33-cd71-486f-b4e1-f5e9133ae873,veganism,photo,super love,positive,75
c75dfa33-cd71-486f-b4e1-f5e9133ae873,veganism,photo,adore,positive,72
c75dfa33-cd71-486f-b4e1-f5e9133ae873,veganism,photo,scared,negative,15
c75dfa33-cd71-486f-b4e1-f5e9133ae873,veganism,photo,want,positive,70
c75dfa33-cd71-486f-b4e1-f5e9133ae873,veganism,photo,intrigued,positive,45
c75dfa33-cd71-486f-b4e1-f5e9133ae873,veganism,photo,want,positive,70
c75dfa33-cd71-486f-b4e1-f5e9133ae873,veganism,photo,indifferent,neutral,20
c75dfa33-cd71-486f-b4e1-f5e9133ae873,veganism,photo,adore,positive,72
c75dfa33-cd71-486f-b4e1-f5e9133ae873,veganism,photo,scared,negative,15
0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,veganism,GIF,heart,positive,60
0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,veganism,GIF,super love,positive,75
0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,veganism,GIF,worried,negative,12
0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,veganism,GIF,indifferent,neutral,20
0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,veganism,GIF,worried,negative,12
0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,veganism,GIF,like,positive,50
0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,veganism,GIF,love,positive,65
0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,veganism,GIF,like,positive,50
0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,veganism,GIF,peeking,neutral,35
0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,veganism,GIF,interested,positive,30
0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,veganism,GIF,adore,positive,72
0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,veganism,GIF,peeking,neutral,35
0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,veganism,GIF,super love,positive,75
0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,veganism,GIF,indifferent,neutral,20
0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,veganism,GIF,adore,positive,72
0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,veganism,GIF,disgust,negative,0
0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,veganism,GIF,interested,positive,30
0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,veganism,GIF,heart,positive,60
0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,veganism,GIF,hate,negative,5
0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,veganism,GIF,worried,negative,12
0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,veganism,GIF,disgust,negative,0
0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,veganism,GIF,want,positive,70
0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,veganism,GIF,peeking,neutral,35
0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,veganism,GIF,worried,negative,12
0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,veganism,GIF,super love,positive,75
0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,veganism,GIF,hate,negative,5
0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,veganism,GIF,super love,positive,75
0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,veganism,GIF,interested,positive,30
0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,veganism,GIF,dislike,negative,10
0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,veganism,GIF,intrigued,positive,45
0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,veganism,GIF,intrigued,positive,45
0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,veganism,GIF,interested,positive,30
0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,veganism,GIF,hate,negative,5
0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,veganism,GIF,intrigued,positive,45
0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,veganism,GIF,dislike,negative,10
0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,veganism,GIF,interested,positive,30
0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,veganism,GIF,want,positive,70
40727608-362e-4e10-970f-2b5a5f8c37c1,science,photo,peeking,neutral,35
40727608-362e-4e10-970f-2b5a5f8c37c1,science,photo,interested,positive,30
40727608-362e-4e10-970f-2b5a5f8c37c1,science,photo,indifferent,neutral,20
40727608-362e-4e10-970f-2b5a5f8c37c1,science,photo,indifferent,neutral,20
40727608-362e-4e10-970f-2b5a5f8c37c1,science,photo,cherish,positive,70
40727608-362e-4e10-970f-2b5a5f8c37c1,science,photo,scared,negative,15
40727608-362e-4e10-970f-2b5a5f8c37c1,science,photo,disgust,negative,0
40727608-362e-4e10-970f-2b5a5f8c37c1,science,photo,heart,positive,60
40727608-362e-4e10-970f-2b5a5f8c37c1,science,photo,peeking,neutral,35
40727608-362e-4e10-970f-2b5a5f8c37c1,science,photo,disgust,negative,0
40727608-362e-4e10-970f-2b5a5f8c37c1,science,photo,scared,negative,15
40727608-362e-4e10-970f-2b5a5f8c37c1,science,photo,love,positive,65
40727608-362e-4e10-970f-2b5a5f8c37c1,science,photo,cherish,positive,70
40727608-362e-4e10-970f-2b5a5f8c37c1,science,photo,peeking,neutral,35
40727608-362e-4e10-970f-2b5a5f8c37c1,science,photo,want,positive,70
40727608-362e-4e10-970f-2b5a5f8c37c1,science,photo,scared,negative,15
40727608-362e-4e10-970f-2b5a5f8c37c1,science,photo,super love,positive,75
40727608-362e-4e10-970f-2b5a5f8c37c1,science,photo,indifferent,neutral,20
40727608-362e-4e10-970f-2b5a5f8c37c1,science,photo,adore,positive,72
40727608-362e-4e10-970f-2b5a5f8c37c1,science,photo,want,positive,70
40727608-362e-4e10-970f-2b5a5f8c37c1,science,photo,worried,negative,12
40727608-362e-4e10-970f-2b5a5f8c37c1,science,photo,heart,positive,60
40727608-362e-4e10-970f-2b5a5f8c37c1,science,photo,super love,positive,75
09f2e925-5086-42ad-8160-e763396a36ca,dogs,audio,interested,positive,30
09f2e925-5086-42ad-8160-e763396a36ca,dogs,audio,dislike,negative,10
09f2e925-5086-42ad-8160-e763396a36ca,dogs,audio,hate,negative,5
09f2e925-5086-42ad-8160-e763396a36ca,dogs,audio,love,positive,65
09f2e925-5086-42ad-8160-e763396a36ca,dogs,audio,interested,positive,30
09f2e925-5086-42ad-8160-e763396a36ca,dogs,audio,peeking,neutral,35
09f2e925-5086-42ad-8160-e763396a36ca,dogs,audio,heart,positive,60
09f2e925-5086-42ad-8160-e763396a36ca,dogs,audio,love,positive,65
09f2e925-5086-42ad-8160-e763396a36ca,dogs,audio,scared,negative,15
09f2e925-5086-42ad-8160-e763396a36ca,dogs,audio,super love,positive,75
09f2e925-5086-42ad-8160-e763396a36ca,dogs,audio,interested,positive,30
09f2e925-5086-42ad-8160-e763396a36ca,dogs,audio,peeking,neutral,35
09f2e925-5086-42ad-8160-e763396a36ca,dogs,audio,love,positive,65
09f2e925-5086-42ad-8160-e763396a36ca,dogs,audio,peeking,neutral,35
09f2e925-5086-42ad-8160-e763396a36ca,dogs,audio,disgust,negative,0
09f2e925-5086-42ad-8160-e763396a36ca,dogs,audio,worried,negative,12
09f2e925-5086-42ad-8160-e763396a36ca,dogs,audio,disgust,negative,0
09f2e925-5086-42ad-8160-e763396a36ca,dogs,audio,like,positive,50
09f2e925-5086-42ad-8160-e763396a36ca,dogs,audio,adore,positive,72
09f2e925-5086-42ad-8160-e763396a36ca,dogs,audio,cherish,positive,70
09f2e925-5086-42ad-8160-e763396a36ca,dogs,audio,want,positive,70
09f2e925-5086-42ad-8160-e763396a36ca,dogs,audio,worried,negative,12
09f2e925-5086-42ad-8160-e763396a36ca,dogs,audio,worried,negative,12
09f2e925-5086-42ad-8160-e763396a36ca,dogs,audio,indifferent,neutral,20
09f2e925-5086-42ad-8160-e763396a36ca,dogs,audio,scared,negative,15
09f2e925-5086-42ad-8160-e763396a36ca,dogs,audio,disgust,negative,0
09f2e925-5086-42ad-8160-e763396a36ca,dogs,audio,love,positive,65
09f2e925-5086-42ad-8160-e763396a36ca,dogs,audio,super love,positive,75
09f2e925-5086-42ad-8160-e763396a36ca,dogs,audio,cherish,positive,70
09f2e925-5086-42ad-8160-e763396a36ca,dogs,audio,intrigued,positive,45
09f2e925-5086-42ad-8160-e763396a36ca,dogs,audio,adore,positive,72
09f2e925-5086-42ad-8160-e763396a36ca,dogs,audio,hate,negative,5
6cbac852-fec6-49e2-95db-d62edeb477d0,healthy eating,video,hate,negative,5
6cbac852-fec6-49e2-95db-d62edeb477d0,healthy eating,video,want,positive,70
6cbac852-fec6-49e2-95db-d62edeb477d0,healthy eating,video,peeking,neutral,35
6cbac852-fec6-49e2-95db-d62edeb477d0,healthy eating,video,adore,positive,72
6cbac852-fec6-49e2-95db-d62edeb477d0,healthy eating,video,indifferent,neutral,20
6cbac852-fec6-49e2-95db-d62edeb477d0,healthy eating,video,interested,positive,30
6cbac852-fec6-49e2-95db-d62edeb477d0,healthy eating,video,dislike,negative,10
6cbac852-fec6-49e2-95db-d62edeb477d0,healthy eating,video,worried,negative,12
6cbac852-fec6-49e2-95db-d62edeb477d0,healthy eating,video,heart,positive,60
6cbac852-fec6-49e2-95db-d62edeb477d0,healthy eating,video,dislike,negative,10
6cbac852-fec6-49e2-95db-d62edeb477d0,healthy eating,video,adore,positive,72
6cbac852-fec6-49e2-95db-d62edeb477d0,healthy eating,video,dislike,negative,10
